SITEID,DATE,ONSITE_POA,ONSITE_GHI,SATELLITE_GHI,SATELLITE_POA,PREF_ONSITE,PREF_SATELLITE,IRRADIANCE_TYPE,STATE,SIZE_KW_DC,METER_ENERGY,INV_TOTAL_ENERGY,DAILY_RATIO,GOOD_HOURS,TOTAL_HOURS,PCT_GOOD_HOURS
SP-347,2026-02-19,0.0,0.0,4152.0,6389.0,0.0,4152.0,1.0,NH,68.0,287.315,293.0,0.0,0.0,14,0.0
SP-347,2026-02-20,0.0,0.0,916.0,892.0,0.0,916.0,1.0,NH,68.0,54.438,56.0,0.0,0.0,14,0.0
SP-347,2026-02-21,0.0,0.0,877.0,863.0,0.0,877.0,1.0,NH,68.0,5.189,6.0,0.0,0.0,14,0.0
SP-347,2026-02-22,0.0,0.0,1938.0,1943.0,0.0,1938.0,1.0,NH,68.0,91.0,91.0,0.0,0.0,14,0.0
SP-347,2026-02-23,0.0,0.0,872.0,845.0,0.0,872.0,1.0,NH,68.0,15.689,16.0,0.0,0.0,14,0.0
SP-347,2026-02-24,0.0,0.0,4426.0,6591.0,0.0,4426.0,1.0,NH,68.0,183.436,187.0,0.0,0.0,14,0.0
SP-347,2026-02-25,0.0,0.0,1802.0,1973.0,0.0,1802.0,1.0,NH,68.0,24.628,27.0,0.0,0.0,14,0.0
SP-347,2026-02-26,0.0,0.0,3462.0,4693.0,0.0,3462.0,1.0,NH,68.0,106.75,108.0,0.0,0.0,14,0.0
SP-347,2026-02-27,0.0,0.0,4428.0,6385.0,0.0,4428.0,1.0,NH,68.0,264.125,269.0,0.0,0.0,14,0.0
SP-347,2026-02-28,0.0,0.0,1814.0,2352.0,0.0,1814.0,1.0,NH,68.0,169.311,173.0,0.0,0.0,14,0.0
SP-347,2026-03-01,0.0,0.0,4054.0,5616.0,0.0,4054.0,1.0,NH,68.0,183.672,186.0,0.0,0.0,14,0.0
SP-347,2026-03-02,0.0,0.0,4843.0,6962.0,0.0,4843.0,1.0,NH,68.0,316.563,323.0,0.0,0.0,14,0.0
SP-347,2026-03-03,0.0,0.0,2242.0,2884.0,0.0,2242.0,1.0,NH,68.0,191.939,195.0,0.0,0.0,14,0.0
SP-347,2026-03-04,0.0,0.0,4793.0,6785.0,0.0,4793.0,1.0,NH,68.0,241.937,246.0,0.0,0.0,14,0.0
SP-347,2026-03-05,0.0,0.0,3044.0,3535.0,0.0,3044.0,1.0,NH,68.0,183.75,188.0,0.0,0.0,14,0.0
SP-347,2026-03-06,0.0,0.0,1374.0,1360.0,0.0,1374.0,1.0,NH,68.0,61.499,63.0,0.0,0.0,14,0.0
SP-347,2026-03-07,0.0,0.0,1698.0,1869.0,0.0,1698.0,1.0,NH,68.0,86.563,88.0,0.0,0.0,14,0.0
SP-347,2026-03-08,0.0,0.0,3676.0,4733.0,0.0,3676.0,1.0,NH,68.0,172.936,176.0,0.0,0.0,14,0.0
SP-347,2026-03-09,0.0,0.0,4670.0,6231.0,0.0,4670.0,1.0,NH,68.0,261.688,266.0,0.0,0.0,14,0.0
SP-347,2026-03-10,0.0,0.0,4657.0,6232.0,0.0,4657.0,1.0,NH,68.0,360.00100000000003,367.0,0.0,0.0,14,0.0
SP-347,2026-03-11,0.0,0.0,3458.0,4135.0,0.0,3458.0,1.0,NH,68.0,221.566,227.0,0.0,0.0,14,0.0
SP-348,2026-02-10,0.0,0.0,1745.0,2078.0,0.0,1745.0,1.0,NJ,1035.0,543.0,561.0,0.0,0.0,14,0.0
SP-348,2026-02-11,0.0,0.0,1498.0,1718.0,0.0,1498.0,1.0,NJ,1035.0,521.0,543.999,0.0,0.0,14,0.0
SP-348,2026-02-12,0.0,0.0,3165.0,4294.0,0.0,3165.0,1.0,NJ,1035.0,3181.0,3213.997,0.0,0.0,14,0.0
SP-348,2026-02-13,0.0,0.0,4143.0,6305.0,0.0,4143.0,1.0,NJ,1035.0,4634.0,4699.999,0.0,0.0,14,0.0
SP-348,2026-02-14,0.0,0.0,3854.0,5586.0,0.0,3854.0,1.0,NJ,1035.0,4311.0,4373.9980000000005,0.0,0.0,14,0.0
SP-348,2026-02-15,0.0,0.0,1393.0,1369.0,0.0,1393.0,1.0,NJ,1035.0,1816.0,1844.998,0.0,0.0,14,0.0
SP-348,2026-02-16,0.0,0.0,2879.0,3480.0,0.0,2879.0,1.0,NJ,1035.0,1518.0,1539.998,0.0,0.0,14,0.0
SP-348,2026-02-17,0.0,0.0,3206.0,4309.0,0.0,3206.0,1.0,NJ,1035.0,2958.0,2998.001,0.0,0.0,14,0.0
SP-348,2026-02-18,0.0,0.0,960.0,930.0,0.0,960.0,1.0,NJ,1035.0,1126.0,1149.998,0.0,0.0,14,0.0
SP-348,2026-02-19,0.0,0.0,1254.0,1215.0,0.0,1254.0,1.0,NJ,1035.0,1729.0,1755.999,0.0,0.0,14,0.0
SP-348,2026-02-20,0.0,0.0,2402.0,2925.0,0.0,2402.0,1.0,NJ,1035.0,654.0,677.0,0.0,0.0,14,0.0
SP-348,2026-02-21,0.0,0.0,3332.0,4189.0,0.0,3332.0,1.0,NJ,1035.0,2853.0,2893.003,0.0,0.0,14,0.0
SP-348,2026-02-22,0.0,0.0,1218.0,1184.0,0.0,1218.0,1.0,NJ,1035.0,444.0,463.0,0.0,0.0,14,0.0
SP-348,2026-02-23,0.0,0.0,1710.0,1656.0,0.0,1710.0,1.0,NJ,1035.0,-1.0,0.0,0.0,0.0,14,0.0
SP-348,2026-02-24,0.0,0.0,4367.0,6080.0,0.0,4367.0,1.0,NJ,1035.0,59.0,66.0,0.0,0.0,14,0.0
SP-348,2026-02-25,0.0,0.0,2246.0,2472.0,0.0,2246.0,1.0,NJ,1035.0,52.0,66.0,0.0,0.0,14,0.0
SP-348,2026-02-26,0.0,0.0,2193.0,2335.0,0.0,2193.0,1.0,NJ,1035.0,1991.0,2019.003,0.0,0.0,14,0.0
SP-348,2026-02-27,0.0,0.0,4732.0,6610.0,0.0,4732.0,1.0,NJ,1035.0,4866.0,4939.996,0.0,0.0,14,0.0
SP-348,2026-02-28,0.0,0.0,4688.0,6511.0,0.0,4688.0,1.0,NJ,1035.0,4821.0,4891.001,0.0,0.0,14,0.0
SP-348,2026-03-01,0.0,0.0,4486.0,6112.0,0.0,4486.0,1.0,NJ,1035.0,4112.0,4161.006,0.0,0.0,14,0.0
SP-348,2026-03-02,0.0,0.0,3921.0,4813.0,0.0,3921.0,1.0,NJ,1035.0,3739.0,3790.002,0.0,0.0,14,0.0
SP-348,2026-03-03,0.0,0.0,964.0,932.0,0.0,964.0,1.0,NJ,1035.0,342.0,359.001,0.0,0.0,14,0.0
SP-348,2026-03-04,0.0,0.0,1980.0,1996.0,0.0,1980.0,1.0,NJ,1035.0,1442.0,1469.995,0.0,0.0,14,0.0
SP-348,2026-03-05,0.0,0.0,1024.0,1008.0,0.0,1024.0,1.0,NJ,1035.0,529.0,547.999,0.0,0.0,14,0.0
SP-348,2026-03-06,0.0,0.0,734.0,722.0,0.0,734.0,1.0,NJ,1035.0,624.0,644.999,0.0,0.0,14,0.0
SP-348,2026-03-07,0.0,0.0,1383.0,1345.0,0.0,1383.0,1.0,NJ,1035.0,1125.0,1154.0,0.0,0.0,14,0.0
SP-348,2026-03-08,0.0,0.0,3129.0,3516.0,0.0,3129.0,1.0,NJ,1035.0,2241.0,2269.002,0.0,0.0,14,0.0
SP-348,2026-03-09,0.0,0.0,5296.0,7048.0,0.0,5296.0,1.0,NJ,1035.0,5113.0,5191.005,0.0,0.0,14,0.0
SP-348,2026-03-10,0.0,0.0,5026.0,6578.0,0.0,5026.0,1.0,NJ,1035.0,4738.0,4807.0,0.0,0.0,14,0.0
SP-348,2026-03-11,0.0,0.0,2985.0,3324.0,0.0,2985.0,1.0,NJ,1035.0,2542.0,2576.003,0.0,0.0,14,0.0
SP-349,2026-02-10,0.0,0.0,2502.0,3445.0,0.0,2502.0,1.0,MA,230.0,93.37599999999999,57.0,0.0,0.0,14,0.0
SP-349,2026-02-11,0.0,0.0,1789.0,2191.0,0.0,1789.0,1.0,MA,230.0,65.125,36.0,0.0,0.0,14,0.0
SP-349,2026-02-12,0.0,0.0,3710.0,5729.0,0.0,3710.0,1.0,MA,230.0,169.373,99.0,0.0,0.0,14,0.0
SP-349,2026-02-13,0.0,0.0,3947.0,6201.0,0.0,3947.0,1.0,MA,230.0,206.125,125.0,0.0,0.0,14,0.0
SP-349,2026-02-14,0.0,0.0,1101.0,1171.0,0.0,1101.0,1.0,MA,230.0,64.12599999999999,40.0,0.0,0.0,14,0.0
SP-349,2026-02-15,0.0,0.0,3777.0,5640.0,0.0,3777.0,1.0,MA,230.0,225.624,138.0,0.0,0.0,14,0.0
SP-349,2026-02-16,0.0,0.0,2275.0,2671.0,0.0,2275.0,1.0,MA,230.0,179.124,121.0,0.0,0.0,14,0.0
SP-349,2026-02-17,0.0,0.0,1339.0,1352.0,0.0,1339.0,1.0,MA,230.0,112.75099999999999,79.0,0.0,0.0,14,0.0
SP-349,2026-02-18,0.0,0.0,952.0,924.0,0.0,952.0,1.0,MA,230.0,112.49900000000001,79.0,0.0,0.0,14,0.0
SP-349,2026-02-19,0.0,0.0,3038.0,4043.0,0.0,3038.0,1.0,MA,230.0,288.375,214.0,0.0,0.0,14,0.0
SP-349,2026-02-20,0.0,0.0,654.0,635.0,0.0,654.0,1.0,MA,230.0,57.75,43.0,0.0,0.0,14,0.0
SP-349,2026-02-21,0.0,0.0,1184.0,1258.0,0.0,1184.0,1.0,MA,230.0,-0.5,1.0,0.0,0.0,14,0.0
SP-349,2026-02-22,0.0,0.0,1317.0,1280.0,0.0,1317.0,1.0,MA,230.0,0.625,1.0,0.0,0.0,14,0.0
SP-349,2026-02-23,0.0,0.0,1084.0,1060.0,0.0,1084.0,1.0,MA,230.0,-0.25,0.0,0.0,0.0,14,0.0
SP-349,2026-02-24,0.0,0.0,4535.0,6642.0,0.0,4535.0,1.0,MA,230.0,5.25,5.0,0.0,0.0,14,0.0
SP-349,2026-02-25,0.0,0.0,2237.0,2586.0,0.0,2237.0,1.0,MA,230.0,1.25,1.0,0.0,0.0,14,0.0
SP-349,2026-02-26,0.0,0.0,4520.0,6476.0,0.0,4520.0,1.0,MA,230.0,11.5,8.0,0.0,0.0,14,0.0
SP-349,2026-02-27,0.0,0.0,4595.0,6597.0,0.0,4595.0,1.0,MA,230.0,36.126,29.0,0.0,0.0,14,0.0
SP-349,2026-02-28,0.0,0.0,3676.0,4998.0,0.0,3676.0,1.0,MA,230.0,113.876,78.0,0.0,0.0,14,0.0
SP-349,2026-03-01,0.0,0.0,3155.0,4179.0,0.0,3155.0,1.0,MA,230.0,222.501,159.0,0.0,0.0,14,0.0
SP-349,2026-03-02,0.0,0.0,4908.0,6946.0,0.0,4908.0,1.0,MA,230.0,382.5,278.0,0.0,0.0,14,0.0
SP-349,2026-03-03,0.0,0.0,1010.0,1001.0,0.0,1010.0,1.0,MA,230.0,67.375,50.0,0.0,0.0,14,0.0
SP-349,2026-03-04,0.0,0.0,4803.0,6663.0,0.0,4803.0,1.0,MA,230.0,95.25,69.0,0.0,0.0,14,0.0
SP-349,2026-03-05,0.0,0.0,1034.0,1007.0,0.0,1034.0,1.0,MA,230.0,132.875,101.0,0.0,0.0,14,0.0
SP-349,2026-03-06,0.0,0.0,1773.0,1768.0,0.0,1773.0,1.0,MA,230.0,41.5,32.0,0.0,0.0,14,0.0
SP-349,2026-03-07,0.0,0.0,1767.0,1738.0,0.0,1767.0,1.0,MA,230.0,96.749,75.0,0.0,0.0,14,0.0
SP-349,2026-03-08,0.0,0.0,1916.0,1906.0,0.0,1916.0,1.0,MA,230.0,387.0,333.0,0.0,0.0,14,0.0
SP-349,2026-03-09,0.0,0.0,5092.0,6919.0,0.0,5092.0,1.0,MA,230.0,1016.001,872.0,0.0,0.0,14,0.0
SP-349,2026-03-10,0.0,0.0,5004.0,6704.0,0.0,5004.0,1.0,MA,230.0,982.125,845.0,0.0,0.0,14,0.0
SP-349,2026-03-11,0.0,0.0,3523.0,4204.0,0.0,3523.0,1.0,MA,230.0,803.875,693.0,0.0,0.0,14,0.0
SP-350,2026-02-10,0.0,0.0,2398.0,3395.0,0.0,2398.0,1.0,NH,260.04,101.375,106.0,0.0,0.0,14,0.0
SP-350,2026-02-11,0.0,0.0,899.0,886.0,0.0,899.0,1.0,NH,260.04,11.375,8.0,0.0,0.0,14,0.0
SP-350,2026-02-12,0.0,0.0,1955.0,2314.0,0.0,1955.0,1.0,NH,260.04,14.001,14.0,0.0,0.0,14,0.0
SP-350,2026-02-13,0.0,0.0,3760.0,5990.0,0.0,3760.0,1.0,NH,260.04,242.499,258.0,0.0,0.0,14,0.0
SP-350,2026-02-14,0.0,0.0,1424.0,1660.0,0.0,1424.0,1.0,NH,260.04,156.624,166.0,0.0,0.0,14,0.0
SP-350,2026-02-15,0.0,0.0,3821.0,5949.0,0.0,3821.0,1.0,NH,260.04,642.624,686.0,0.0,0.0,14,0.0
SP-350,2026-02-16,0.0,0.0,1437.0,1470.0,0.0,1437.0,1.0,NH,260.04,231.058,245.0,0.0,0.0,14,0.0
SP-350,2026-02-17,0.0,0.0,911.0,885.0,0.0,911.0,1.0,NH,260.04,70.5,73.0,0.0,0.0,14,0.0
SP-350,2026-02-18,0.0,0.0,2771.0,3537.0,0.0,2771.0,1.0,NH,260.04,522.749,559.001,0.0,0.0,14,0.0
SP-350,2026-02-19,0.0,0.0,4129.0,6355.0,0.0,4129.0,1.0,NH,260.04,890.25,955.001,0.0,0.0,14,0.0
SP-350,2026-02-20,0.0,0.0,855.0,832.0,0.0,855.0,1.0,NH,260.04,179.875,190.0,0.0,0.0,14,0.0
SP-350,2026-02-21,0.0,0.0,944.0,933.0,0.0,944.0,1.0,NH,260.04,30.124,30.0,0.0,0.0,14,0.0
SP-350,2026-02-22,0.0,0.0,2144.0,2262.0,0.0,2144.0,1.0,NH,260.04,143.25,150.0,0.0,0.0,14,0.0
SP-350,2026-02-23,0.0,0.0,844.0,820.0,0.0,844.0,1.0,NH,260.04,7.25,6.0,0.0,0.0,14,0.0
SP-350,2026-02-24,0.0,0.0,4415.0,6587.0,0.0,4415.0,1.0,NH,260.04,105.708,110.0,0.0,0.0,14,0.0
SP-350,2026-02-25,0.0,0.0,1846.0,2055.0,0.0,1846.0,1.0,NH,260.04,55.876,58.0,0.0,0.0,14,0.0
SP-350,2026-02-26,0.0,0.0,3418.0,4618.0,0.0,3418.0,1.0,NH,260.04,174.287,186.001,0.0,0.0,14,0.0
SP-350,2026-02-27,0.0,0.0,4346.0,6236.0,0.0,4346.0,1.0,NH,260.04,439.0,466.0,0.0,0.0,14,0.0
SP-350,2026-02-28,0.0,0.0,2279.0,3022.0,0.0,2279.0,1.0,NH,260.04,339.649,362.001,0.0,0.0,14,0.0
SP-350,2026-03-01,0.0,0.0,4153.0,5752.0,0.0,4153.0,1.0,NH,260.04,729.251,778.998,0.0,0.0,14,0.0
SP-350,2026-03-02,0.0,0.0,4804.0,6905.0,0.0,4804.0,1.0,NH,260.04,846.874,904.999,0.0,0.0,14,0.0
SP-350,2026-03-03,0.0,0.0,2091.0,2573.0,0.0,2091.0,1.0,NH,260.04,309.0,326.99899999999997,0.0,0.0,14,0.0
SP-350,2026-03-04,0.0,0.0,4720.0,6664.0,0.0,4720.0,1.0,NH,260.04,344.75,367.998,0.0,0.0,14,0.0
SP-350,2026-03-05,0.0,0.0,3375.0,3999.0,0.0,3375.0,1.0,NH,260.04,601.124,642.999,0.0,0.0,14,0.0
SP-350,2026-03-06,0.0,0.0,1651.0,1622.0,0.0,1651.0,1.0,NH,260.04,11.625,12.0,0.0,0.0,14,0.0
SP-350,2026-03-07,0.0,0.0,1235.0,1211.0,0.0,1235.0,1.0,NH,260.04,153.248,160.0,0.0,0.0,14,0.0
SP-350,2026-03-08,0.0,0.0,3858.0,5098.0,0.0,3858.0,1.0,NH,260.04,793.624,856.9989999999999,0.0,0.0,14,0.0
SP-350,2026-03-09,0.0,0.0,4651.0,6230.0,0.0,4651.0,1.0,NH,260.04,970.898,1049.0,0.0,0.0,14,0.0
SP-350,2026-03-10,0.0,0.0,4590.0,6075.0,0.0,4590.0,1.0,NH,260.04,1036.5,1120.999,0.0,0.0,14,0.0
SP-350,2026-03-11,0.0,0.0,3448.0,4153.0,0.0,3448.0,1.0,NH,260.04,847.373,912.0,0.0,0.0,14,0.0
SP-351,2026-02-10,0.0,0.0,4942.0,6723.0,0.0,4942.0,1.0,GA,998.4,3211.497,4227.0,0.0,0.0,14,0.0
SP-351,2026-02-11,0.0,0.0,1985.0,2123.0,0.0,1985.0,1.0,GA,998.4,1282.501,1660.0,0.0,0.0,14,0.0
SP-351,2026-02-12,0.0,0.0,5021.0,6800.0,0.0,5021.0,1.0,GA,998.4,3270.9829999999997,4321.0,0.0,0.0,14,0.0
SP-351,2026-02-13,0.0,0.0,5063.0,6800.0,0.0,5063.0,1.0,GA,998.4,3245.0,4268.0,0.0,0.0,14,0.0
SP-351,2026-02-14,0.0,0.0,3889.0,4892.0,0.0,3889.0,1.0,GA,998.4,2379.0,3111.0,0.0,0.0,14,0.0
SP-351,2026-02-15,0.0,0.0,1024.0,1130.0,0.0,1024.0,1.0,GA,998.4,720.499,936.0,0.0,0.0,14,0.0
SP-351,2026-02-16,0.0,0.0,5116.0,6724.0,0.0,5116.0,1.0,GA,998.4,3244.5009999999997,4224.0,0.0,0.0,14,0.0
SP-351,2026-02-17,0.0,0.0,5291.0,7003.0,0.0,5291.0,1.0,GA,998.4,3316.002,4363.0,0.0,0.0,14,0.0
SP-351,2026-02-18,0.0,0.0,3160.0,3415.0,0.0,3160.0,1.0,GA,998.4,1728.999,2255.0,0.0,0.0,14,0.0
SP-351,2026-02-19,0.0,0.0,2913.0,3129.0,0.0,2913.0,1.0,GA,998.4,1706.5,2221.0,0.0,0.0,14,0.0
SP-351,2026-02-20,0.0,0.0,1557.0,1552.0,0.0,1557.0,1.0,GA,998.4,1048.998,1364.0,0.0,0.0,14,0.0
SP-351,2026-02-21,0.0,0.0,4413.0,5344.0,0.0,4413.0,1.0,GA,998.4,2558.8669999999997,3312.0,0.0,0.0,14,0.0
SP-351,2026-02-22,0.0,0.0,5719.0,7409.0,0.0,5719.0,1.0,GA,998.4,3744.5,4908.0,0.0,0.0,14,0.0
SP-351,2026-02-23,0.0,0.0,5881.0,7634.0,0.0,5881.0,1.0,GA,998.4,3890.136,5109.0,0.0,0.0,14,0.0
SP-351,2026-02-24,0.0,0.0,5842.0,7526.0,0.0,5842.0,1.0,GA,998.4,3728.501,4888.0,0.0,0.0,14,0.0
SP-351,2026-02-25,0.0,0.0,4307.0,4980.0,0.0,4307.0,1.0,GA,998.4,2685.998,3506.0,0.0,0.0,14,0.0
SP-351,2026-02-26,0.0,0.0,3595.0,4020.0,0.0,3595.0,1.0,GA,998.4,2224.0009999999997,2894.0,0.0,0.0,14,0.0
SP-351,2026-02-27,0.0,0.0,1021.0,990.0,0.0,1021.0,1.0,GA,998.4,802.499,1002.0,0.0,0.0,14,0.0
SP-351,2026-02-28,0.0,0.0,1008.0,977.0,0.0,1008.0,1.0,GA,998.4,619.674,815.0,0.0,0.0,14,0.0
SP-351,2026-03-01,0.0,0.0,5599.0,6911.0,0.0,5599.0,1.0,GA,998.4,3314.023,4371.0,0.0,0.0,14,0.0
SP-351,2026-03-02,0.0,0.0,5891.0,7386.0,0.0,5891.0,1.0,GA,998.4,3549.008,4676.0,0.0,0.0,14,0.0
SP-351,2026-03-03,0.0,0.0,4664.0,5396.0,0.0,4664.0,1.0,GA,998.4,2822.5,3718.0,0.0,0.0,14,0.0
SP-351,2026-03-04,0.0,0.0,5344.0,6425.0,0.0,5344.0,1.0,GA,998.4,2716.0,3587.0,0.0,0.0,14,0.0
SP-351,2026-03-05,0.0,0.0,3638.0,3992.0,0.0,3638.0,1.0,GA,998.4,2269.042,2996.0,0.0,0.0,14,0.0
SP-351,2026-03-06,0.0,0.0,3912.0,4291.0,0.0,3912.0,1.0,GA,998.4,2148.5009999999997,2807.0,0.0,0.0,14,0.0
SP-351,2026-03-07,0.0,0.0,4390.0,4886.0,0.0,4390.0,1.0,GA,998.4,2704.501,3568.0,0.0,0.0,14,0.0
SP-351,2026-03-08,0.0,0.0,2455.0,2401.0,0.0,2455.0,1.0,GA,998.4,1501.559,1945.0,0.0,0.0,14,0.0
SP-351,2026-03-09,0.0,0.0,5422.0,6407.0,0.0,5422.0,1.0,GA,998.4,2941.9990000000003,3854.0,0.0,0.0,14,0.0
SP-351,2026-03-10,0.0,0.0,5900.0,7091.0,0.0,5900.0,1.0,GA,998.4,2997.0,3952.0,0.0,0.0,14,0.0
SP-351,2026-03-11,0.0,0.0,5838.0,6953.0,0.0,5838.0,1.0,GA,998.4,3200.63,4208.0,0.0,0.0,14,0.0
SP-352,2026-02-10,0.0,0.0,4802.0,6477.0,0.0,4802.0,1.0,GA,1997.0,8419.0,8517.0,0.0,0.0,14,0.0
SP-352,2026-02-11,0.0,0.0,2164.0,2441.0,0.0,2164.0,1.0,GA,1997.0,3702.4959999999996,-182444.0,0.0,0.0,14,0.0
SP-352,2026-02-12,0.0,0.0,5003.0,6812.0,0.0,5003.0,1.0,GA,1997.0,9903.503,10025.0,0.0,0.0,14,0.0
SP-352,2026-02-13,0.0,0.0,5043.0,6809.0,0.0,5043.0,1.0,GA,1997.0,9478.499,9589.0,0.0,0.0,14,0.0
SP-352,2026-02-14,0.0,0.0,4093.0,5171.0,0.0,4093.0,1.0,GA,1997.0,7249.501,7326.0,0.0,0.0,14,0.0
SP-352,2026-02-15,0.0,0.0,1155.0,1306.0,0.0,1155.0,1.0,GA,1997.0,2276.5009999999997,2307.0,0.0,0.0,14,0.0
SP-352,2026-02-16,0.0,0.0,5127.0,6799.0,0.0,5127.0,1.0,GA,1997.0,9599.001,9708.0,0.0,0.0,14,0.0
SP-352,2026-02-17,0.0,0.0,5301.0,7050.0,0.0,5301.0,1.0,GA,1997.0,9765.999,9884.0,0.0,0.0,14,0.0
SP-352,2026-02-18,0.0,0.0,3140.0,3435.0,0.0,3140.0,1.0,GA,1997.0,4954.5,5008.0,0.0,0.0,14,0.0
SP-352,2026-02-19,0.0,0.0,2760.0,2867.0,0.0,2760.0,1.0,GA,1997.0,4755.001,4801.0,0.0,0.0,14,0.0
SP-352,2026-02-20,0.0,0.0,894.0,900.0,0.0,894.0,1.0,GA,1997.0,1468.57,1502.0,0.0,0.0,14,0.0
SP-352,2026-02-21,0.0,0.0,3999.0,4718.0,0.0,3999.0,1.0,GA,1997.0,6629.0,6693.0,0.0,0.0,14,0.0
SP-352,2026-02-22,0.0,0.0,5715.0,7453.0,0.0,5715.0,1.0,GA,1997.0,10722.998,10846.0,0.0,0.0,14,0.0
SP-352,2026-02-23,0.0,0.0,5822.0,7583.0,0.0,5822.0,1.0,GA,1997.0,10861.0,10978.0,0.0,0.0,14,0.0
SP-352,2026-02-24,0.0,0.0,5779.0,7459.0,0.0,5779.0,1.0,GA,1997.0,10555.5,10681.0,0.0,0.0,14,0.0
SP-352,2026-02-25,0.0,0.0,3805.0,4310.0,0.0,3805.0,1.0,GA,1997.0,6781.997,-904966.0,0.0,0.0,14,0.0
